indicador,pais,anio,valor
NE.TRD.GNFS.ZS,URY,2024,51.4582237554765
NE.TRD.GNFS.ZS,URY,2023,52.3273108387018
NE.TRD.GNFS.ZS,URY,2022,60.2026828336525
NE.TRD.GNFS.ZS,URY,2021,58.3150555063308
NE.TRD.GNFS.ZS,URY,2020,47.7318331202564
NE.TRD.GNFS.ZS,URY,2019,49.7448660724665
NE.TRD.GNFS.ZS,URY,2018,47.7913453459107
NE.TRD.GNFS.ZS,URY,2017,46.3779636198842
NE.TRD.GNFS.ZS,URY,2016,48.4705353074514
NE.TRD.GNFS.ZS,URY,2015,45.3282408087534
NE.TRD.GNFS.ZS,URY,2014,49.0876240632174
NE.TRD.GNFS.ZS,URY,2013,49.7178464746233
NE.TRD.GNFS.ZS,URY,2012,55.0611541633768
NE.TRD.GNFS.ZS,URY,2011,53.2470340109018
NE.TRD.GNFS.ZS,URY,2010,51.6990372012256
NE.TRD.GNFS.ZS,URY,2009,53.3944192683736
NE.TRD.GNFS.ZS,URY,2008,65.2080950071821
NE.TRD.GNFS.ZS,URY,2007,59.2104478374095
NE.TRD.GNFS.ZS,URY,2006,61.9715745165876
NE.TRD.GNFS.ZS,URY,2005,58.8776963255774
NE.TRD.GNFS.ZS,URY,2004,61.4766880860242
NE.TRD.GNFS.ZS,URY,2003,51.7591995826472
NE.TRD.GNFS.ZS,URY,2002,40.02906730756
NE.TRD.GNFS.ZS,URY,2001,36.3095126435057
NE.TRD.GNFS.ZS,URY,2000,36.7137381507902
NE.TRD.GNFS.ZS,URY,1999,33.3864489469027
NE.TRD.GNFS.ZS,URY,1998,35.6400154006956
NE.TRD.GNFS.ZS,URY,1997,37.706397080707
NE.TRD.GNFS.ZS,URY,1996,39.5284364552889
NE.TRD.GNFS.ZS,URY,1995,38.0976748425287
NE.TRD.GNFS.ZS,URY,1994,40.1488337195203
NE.TRD.GNFS.ZS,URY,1993,38.6849667589585
NE.TRD.GNFS.ZS,URY,1992,40.0730436292529
NE.TRD.GNFS.ZS,URY,1991,38.5549047407092
NE.TRD.GNFS.ZS,URY,1990,41.6284721190914
NE.TRD.GNFS.ZS,USA,2024,25.0160172978284
NE.TRD.GNFS.ZS,USA,2023,24.9292981752847
NE.TRD.GNFS.ZS,USA,2022,26.9078981557739
NE.TRD.GNFS.ZS,USA,2021,25.2327260228331
NE.TRD.GNFS.ZS,USA,2020,23.1399437509149
NE.TRD.GNFS.ZS,USA,2019,26.2584806245428
NE.TRD.GNFS.ZS,USA,2018,27.4453591302618
NE.TRD.GNFS.ZS,USA,2017,27.1253382222874
NE.TRD.GNFS.ZS,USA,2016,26.4525977865465
NE.TRD.GNFS.ZS,USA,2015,27.6882139340768
NE.TRD.GNFS.ZS,USA,2014,29.906569337428
NE.TRD.GNFS.ZS,USA,2013,29.9413062848227
NE.TRD.GNFS.ZS,USA,2012,30.681839575193
NE.TRD.GNFS.ZS,USA,2011,30.842478575914
NE.TRD.GNFS.ZS,USA,2010,28.2198829408336
NE.TRD.GNFS.ZS,USA,2009,24.759527635837
NE.TRD.GNFS.ZS,USA,2008,29.8677875257061
NE.TRD.GNFS.ZS,USA,2007,28.0120155631098
NE.TRD.GNFS.ZS,USA,2006,26.9752858058903
NE.TRD.GNFS.ZS,USA,2005,25.6385573436769
NE.TRD.GNFS.ZS,USA,2004,24.4480566571904
NE.TRD.GNFS.ZS,USA,2003,22.6272972866813
NE.TRD.GNFS.ZS,USA,2002,22.2863842136065
NE.TRD.GNFS.ZS,USA,2001,22.9671830154975
NE.TRD.GNFS.ZS,USA,2000,25.1029855568536
NE.TRD.GNFS.ZS,USA,1999,23.3135697296238
NE.TRD.GNFS.ZS,USA,1998,22.8258939797637
NE.TRD.GNFS.ZS,USA,1997,23.4283278026178
NE.TRD.GNFS.ZS,USA,1996,22.6870719902412
NE.TRD.GNFS.ZS,USA,1995,22.4533816490568
NE.TRD.GNFS.ZS,USA,1994,21.0554591617453
NE.TRD.GNFS.ZS,USA,1993,20.0446187019752
NE.TRD.GNFS.ZS,USA,1992,19.9505945023923
NE.TRD.GNFS.ZS,USA,1991,19.7864481240974
NE.TRD.GNFS.ZS,USA,1990,19.8150673537315
NE.TRD.GNFS.ZS,VNM,2025,190.336808817292
NE.TRD.GNFS.ZS,VNM,2024,173.885260216071
NE.TRD.GNFS.ZS,VNM,2023,164.995585455876
NE.TRD.GNFS.ZS,VNM,2022,183.153619147836
NE.TRD.GNFS.ZS,VNM,2021,186.675832836814
NE.TRD.GNFS.ZS,VNM,2020,163.245862814935
NE.TRD.GNFS.ZS,VNM,2019,164.704215031408
NE.TRD.GNFS.ZS,VNM,2018,164.663936775893
NE.TRD.GNFS.ZS,VNM,2017,160.98008365887
NE.TRD.GNFS.ZS,VNM,2016,145.409507973118
NE.TRD.GNFS.ZS,VNM,2015,144.914228195237
NE.TRD.GNFS.ZS,VNM,2014,135.410521454361
NE.TRD.GNFS.ZS,VNM,2013,130.846354866743
NE.TRD.GNFS.ZS,VNM,2012,123.224116745985
NE.TRD.GNFS.ZS,VNM,2011,125.260577940829
NE.TRD.GNFS.ZS,VNM,2010,113.977687539714
NE.TRD.GNFS.ZS,VNM,2009,134.706317721758
NE.TRD.GNFS.ZS,VNM,2008,154.317479627758
NE.TRD.GNFS.ZS,VNM,2007,154.605383996554
NE.TRD.GNFS.ZS,VNM,2006,138.313621869598
NE.TRD.GNFS.ZS,VNM,2005,130.714846045026
NE.TRD.GNFS.ZS,VNM,2004,133.016497868747
NE.TRD.GNFS.ZS,VNM,2003,124.327954439125
NE.TRD.GNFS.ZS,VNM,2002,116.696868652499
NE.TRD.GNFS.ZS,VNM,2001,111.955937998525
NE.TRD.GNFS.ZS,VNM,2000,111.417094419512
NE.TRD.GNFS.ZS,VNM,1999,102.787406603958
NE.TRD.GNFS.ZS,VNM,1998,97.0012485118429
NE.TRD.GNFS.ZS,VNM,1997,94.3444840684516
NE.TRD.GNFS.ZS,VNM,1996,92.7057468018939
NE.TRD.GNFS.ZS,VNM,1995,74.7212659206088
NE.TRD.GNFS.ZS,VNM,1994,77.4731979426888
NE.TRD.GNFS.ZS,VNM,1993,66.2122671512498
NE.TRD.GNFS.ZS,VNM,1992,73.5768851264792
NE.TRD.GNFS.ZS,VNM,1991,66.9469523941752
NE.TRD.GNFS.ZS,VNM,1990,81.315697940889
